0,5114,9.18,Action,Military,Adventure,Comedy,Drama,Magic,Fantasy,Shounen
1,40028,9.15,Action,Military,Mystery,Super Power,Drama,Fantasy,Shounen
2,38524,9.11,Action,Drama,Fantasy,Military,Mystery,Shounen,Super Power
3,9253,9.11,Thriller,Sci-Fi
4,28977,9.1,Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen
5,11061,9.09,Action,Adventure,Fantasy,Shounen,Super Power
6,820,9.07,Military,Sci-Fi,Space,Drama
7,9969,9.07,Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Shounen
8,15417,9.04,Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen
9,35180,9.0,Drama,Game,Seinen,Slice of Life
10,28851,8.99,Drama,School,Shounen
11,34096,8.98,Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen
12,4181,8.96,Slice of Life,Comedy,Supernatural,Drama,Romance
13,918,8.96,Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen
14,15335,8.95,Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Shounen
15,32281,8.95,Romance,Supernatural,School,Drama
16,35247,8.93,Mystery,Comedy,Supernatural,Vampire
17,2904,8.91,Action,Military,Sci-Fi,Super Power,Drama,Mecha
18,37491,8.86,Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Shounen
19,32935,8.86,Comedy,Sports,Drama,School,Shounen
20,37510,8.84,Action,Slice of Life,Comedy,Supernatural
21,39486,8.81,Action,Sci-Fi,Comedy,Historical,Parody,Drama,Samurai,Shounen
22,31758,8.82,Action,Mystery,Supernatural,Vampire
23,199,8.82,Adventure,Supernatural,Drama
24,36838,8.81,Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen
25,1,8.78,Action,Adventure,Comedy,Drama,Sci-Fi,Space
26,33050,8.78,Action,Supernatural,Magic,Fantasy
27,17074,8.78,Mystery,Comedy,Supernatural,Romance,Vampire
28,33095,8.78,Drama,Historical,Josei
29,19,8.77,Drama,Horror,Mystery,Police,Psychological,Seinen,Thriller
30,24701,8.76,Adventure,Fantasy,Historical,Mystery,Seinen,Slice of Life,Supernatural
31,263,8.75,Comedy,Sports,Drama,Shounen
32,34599,8.74,Sci-Fi,Adventure,Mystery,Drama,Fantasy
33,28891,8.72,Comedy,Sports,Drama,School,Shounen
34,40591,8.72,Comedy,Psychological,Romance,School,Seinen
35,36862,8.73,Sci-Fi,Adventure,Mystery,Drama,Fantasy
36,44,8.73,Action,Historical,Drama,Romance,Martial Arts,Samurai,Shounen
37,23273,8.73,Drama,Music,Romance,School,Shounen
38,40456,8.72,Action,Historical,Demons,Supernatural,Shounen
39,21939,8.72,Adventure,Slice of Life,Mystery,Historical,Supernatural,Fantasy,Seinen
40,1575,8.71,Action,Military,Sci-Fi,Super Power,Drama,Mecha,School
41,164,8.71,Action,Adventure,Fantasy
42,37521,8.71,Action,Adventure,Drama,Historical,Seinen
43,245,8.7,Slice of Life,Comedy,Drama,School,Shounen
44,457,8.69,Adventure,Slice of Life,Mystery,Historical,Supernatural,Fantasy,Seinen
45,38329,8.68,Supernatural,Drama,Romance,School
46,11665,8.67,Slice of Life,Demons,Supernatural,Drama,Shoujo
47,2921,8.66,Action,Drama,Shounen,Slice of Life,Sports
48,5258,8.67,Comedy,Sports,Drama,Shounen
49,431,8.67,Adventure,Drama,Fantasy,Romance
50,2001,8.66,Action,Adventure,Comedy,Mecha,Sci-Fi
51,37987,8.66,Slice of Life,Drama,Fantasy
52,34591,8.65,Slice of Life,Demons,Supernatural,Drama,Shoujo
53,7311,8.65,Comedy,Mystery,Romance,School,Sci-Fi,Supernatural
54,37779,8.64,Sci-Fi,Mystery,Horror,Psychological,Thriller,Shounen
55,12355,8.63,Fantasy,Slice of Life
56,33352,8.64,Slice of Life,Drama,Fantasy
57,22135,8.63,Drama,Psychological,Seinen,Sports
58,42203,8.66,Psychological,Drama,Thriller,Fantasy
59,1535,8.63,Mystery,Police,Psychological,Supernatural,Thriller,Shounen
60,28957,8.63,Adventure,Fantasy,Historical,Mystery,Seinen,Slice of Life,Supernatural
61,38000,8.61,Action,Demons,Historical,Shounen,Supernatural
62,31757,8.61,Action,Mystery,Supernatural,Vampire
63,35760,8.61,Action,Military,Mystery,Super Power,Drama,Fantasy,Shounen
64,28735,8.6,Drama,Historical,Josei
65,7785,8.6,Mystery,Comedy,Psychological,Romance
66,38474,8.6,Slice of Life,Comedy
67,37991,8.6,Action,Adventure,Shounen
68,40748,8.62,Action,Demons,Supernatural,School,Shounen
69,33049,8.59,Action,Fantasy,Magic,Supernatural
70,11741,8.59,Action,Supernatural,Magic,Fantasy
71,19647,8.59,Comedy,Sports,Drama,Shounen
72,36098,8.59,Drama
73,32983,8.59,Slice of Life,Demons,Supernatural,Drama,Shoujo
74,10379,8.59,Slice of Life,Demons,Supernatural,Drama,Shoujo
75,12365,8.58,Comedy,Drama,Romance,Shounen
76,21329,8.57,Adventure,Slice of Life,Mystery,Historical,Supernatural,Fantasy,Seinen
77,30276,8.56,Action,Sci-Fi,Comedy,Parody,Super Power,Supernatural
78,4565,8.57,Action,Mecha,Sci-Fi,Space,Super Power
79,5300,8.57,Slice of Life,Demons,Supernatural,Drama,Shoujo
80,35839,8.56,Adventure,Comedy,Drama
81,40776,8.56,Comedy,Sports,Drama,School,Shounen
82,44042,8.55,Comedy
83,4282,8.56,Action,Mystery,Supernatural,Drama,Romance,Thriller
84,30654,8.53,Action,Comedy,School,Shounen
85,40417,8.54,Slice of Life,Comedy,Supernatural,Drama,Romance,Shoujo
86,44087,8.54,Action,Comedy,Historical,Parody,Samurai,Shounen
87,42897,8.51,Slice of Life,Comedy,Romance,School,Shounen
88,801,8.54,Action,Military,Sci-Fi,Mystery,Police,Mecha,Seinen
89,3297,8.53,Sci-Fi,Slice of Life,Fantasy,Shounen
90,35843,8.53,Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen
91,170,8.53,Comedy,Drama,School,Shounen,Sports
92,32,8.52,Sci-Fi,Dementia,Psychological,Drama,Mecha
93,21,8.52,Action,Adventure,Comedy,Super Power,Drama,Fantasy,Shounen
94,12431,8.52,Comedy,Sci-Fi,Seinen,Slice of Life,Space
95,37379,8.51,Game,Slice of Life,Sports,Drama,School,Josei
96,7472,8.52,Action,Sci-Fi,Comedy,Historical,Parody,Samurai,Shounen
97,20583,8.52,Comedy,Sports,Drama,School,Shounen
98,38040,8.52,Adventure,Comedy,Fantasy,Magic,Parody,Supernatural
99,578,8.51,Drama,Historical
100,31933,8.5,Action,Adventure,Comedy,Supernatural,Drama,Shounen
101,6114,8.51,Drama,Historical,Seinen,Thriller
102,30484,8.51,Sci-Fi,Thriller
103,205,8.5,Action,Adventure,Comedy,Historical,Samurai,Shounen
104,39587,8.49,Psychological,Drama,Thriller,Fantasy
